datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,City,State,Zipcode
2021-01-01 09:00:00,894.55,67.06,68.55,0.0,3.49,33.51,51.39,5.57,4.0,South Los Angeles,Los Angeles County,90011
2021-01-01 08:00:00,1014.71,79.57,75.4,0.0,3.07,39.14,58.74,7.73,4.0,South Los Angeles,Los Angeles County,90011
2021-01-01 07:00:00,921.25,65.27,74.03,0.0,2.98,35.23,53.38,8.87,4.0,South Los Angeles,Los Angeles County,90011
2021-01-01 06:00:00,707.63,31.74,73.34,0.01,3.34,24.65,38.78,7.03,3.0,South Los Angeles,Los Angeles County,90011
2021-01-01 05:00:00,667.57,25.26,75.4,0.05,3.64,21.78,32.98,6.65,3.0,South Los Angeles,Los Angeles County,90011
2021-01-01 04:00:00,594.14,14.53,75.4,0.72,4.23,17.23,25.52,5.76,2.0,South Los Angeles,Los Angeles County,90011
2021-01-01 03:00:00,527.38,5.36,75.4,3.84,4.77,13.12,19.42,4.81,2.0,South Los Angeles,Los Angeles County,90011
2021-01-01 02:00:00,487.33,1.51,71.97,13.05,5.13,10.49,15.6,4.18,2.0,South Los Angeles,Los Angeles County,90011
2021-01-01 01:00:00,410.56,0.99,54.15,37.19,5.54,7.95,11.73,3.23,2.0,South Los Angeles,Los Angeles County,90011
2021-01-01 00:00:00,337.12,3.58,33.59,62.23,6.44,6.2,9.27,2.34,1.0,South Los Angeles,Los Angeles County,90011
2020-12-31 23:00:00,313.76,5.14,26.05,70.81,6.5,5.88,8.61,2.06,1.0,South Los Angeles,Los Angeles County,90011
2020-12-31 22:00:00,283.72,4.41,18.34,77.25,5.36,5.01,7.03,1.57,1.0,South Los Angeles,Los Angeles County,90011
2020-12-31 21:00:00,253.68,3.07,11.82,79.39,3.76,4.06,5.49,1.01,1.0,South Los Angeles,Los Angeles County,90011
2020-12-31 20:00:00,263.69,3.47,12.34,75.82,3.99,4.1,5.45,1.09,1.0,South Los Angeles,Los Angeles County,90011
2020-12-31 19:00:00,303.75,5.2,18.68,70.1,4.29,5.54,7.55,1.5,1.0,South Los Angeles,Los Angeles County,90011
2020-12-31 18:00:00,1428.6,153.78,80.2,8.23,4.89,52.6,69.65,11.65,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 17:00:00,1789.09,209.21,90.48,2.86,5.01,73.99,96.05,14.19,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 16:00:00,1562.12,166.3,81.57,0.31,5.19,70.92,90.3,11.91,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 15:00:00,1214.98,113.55,69.23,0.0,5.31,56.37,70.95,8.23,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 14:00:00,974.66,76.0,64.43,0.0,6.08,45.2,56.37,4.88,4.0,South Los Angeles,Los Angeles County,90011
2020-12-31 13:00:00,947.95,70.63,65.12,0.0,6.68,43.96,55.03,4.24,4.0,South Los Angeles,Los Angeles County,90011
2020-12-31 12:00:00,974.66,73.31,67.17,0.0,6.26,44.8,57.06,4.5,4.0,South Los Angeles,Los Angeles County,90011
2020-12-31 11:00:00,1028.06,81.36,73.34,0.0,6.38,47.3,61.23,4.88,4.0,South Los Angeles,Los Angeles County,90011
2020-12-31 10:00:00,1174.93,101.92,78.83,0.0,5.07,53.52,70.6,5.38,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 09:00:00,1428.6,137.69,84.31,0.0,3.37,65.66,87.68,6.33,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 08:00:00,1789.09,187.76,93.22,0.0,3.19,86.56,115.88,8.49,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 07:00:00,2136.23,236.03,102.82,0.0,3.22,110.09,148.8,11.65,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 06:00:00,2429.96,275.37,116.53,0.0,4.11,129.13,176.69,15.45,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 05:00:00,2696.99,307.56,139.83,0.0,6.38,144.27,195.03,20.77,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 04:00:00,2723.69,303.98,163.14,0.0,9.18,144.37,188.1,23.81,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 03:00:00,2643.59,282.53,178.22,0.0,10.37,136.12,169.63,20.52,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 02:00:00,2456.67,228.88,197.41,0.0,13.95,136.4,163.56,16.47,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 01:00:00,2029.42,143.05,219.35,1.04,25.75,141.77,164.9,11.91,5.0,South Los Angeles,Los Angeles County,90011
2020-12-31 00:00:00,1762.39,87.62,238.54,12.88,44.35,157.6,177.58,8.74,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 23:00:00,1628.88,83.15,222.09,30.76,48.16,153.93,170.91,8.74,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 22:00:00,1308.44,67.95,174.11,43.63,43.39,109.22,122.94,8.74,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 21:00:00,1455.31,106.39,143.95,28.97,29.8,88.7,106.42,14.06,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 20:00:00,1708.98,159.14,124.75,16.99,20.98,83.08,105.69,21.03,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 19:00:00,1762.39,184.18,101.45,11.18,15.14,71.57,95.57,23.31,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 18:00:00,1588.82,171.66,80.88,7.6,10.49,57.94,80.08,20.52,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 17:00:00,1348.5,135.9,71.97,4.25,7.51,46.29,64.72,16.21,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 16:00:00,1054.76,92.09,65.12,0.69,4.89,36.07,50.65,10.13,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 15:00:00,741.01,50.52,50.72,0.0,3.61,24.5,35.2,5.13,3.0,South Los Angeles,Los Angeles County,90011
2020-12-30 14:00:00,534.06,23.92,42.5,0.05,3.43,15.85,23.96,2.85,2.0,South Los Angeles,Los Angeles County,90011
2020-12-30 13:00:00,554.09,27.94,41.81,0.03,3.49,17.65,26.7,2.76,2.0,South Los Angeles,Los Angeles County,90011
2020-12-30 12:00:00,634.19,41.57,43.87,0.0,3.87,22.32,34.21,3.74,3.0,South Los Angeles,Los Angeles County,90011
2020-12-30 11:00:00,667.57,43.36,49.35,0.0,4.35,22.81,36.63,4.62,3.0,South Los Angeles,Los Angeles County,90011
2020-12-30 10:00:00,741.01,49.62,57.58,0.0,4.53,25.25,41.89,5.32,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 09:00:00,867.84,61.69,69.23,0.0,3.87,30.31,49.21,5.83,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 08:00:00,1014.71,75.1,82.25,0.0,3.49,37.38,56.87,7.54,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 07:00:00,1228.33,98.35,97.33,0.0,3.82,48.54,71.47,11.15,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 06:00:00,1762.39,173.45,119.27,0.0,6.26,73.96,109.64,21.28,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 05:00:00,2162.93,239.61,132.98,0.0,8.23,88.22,127.52,29.13,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 04:00:00,2109.53,239.61,134.35,0.0,8.7,78.31,110.56,28.88,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 03:00:00,1655.58,177.03,124.75,0.0,7.51,53.61,74.43,21.53,5.0,South Los Angeles,Los Angeles County,90011
2020-12-30 02:00:00,1188.28,109.97,102.82,0.0,6.38,31.9,43.98,14.31,4.0,South Los Angeles,Los Angeles County,90011
2020-12-30 01:00:00,667.57,31.29,80.2,7.87,5.84,13.91,19.6,7.09,2.0,South Los Angeles,Los Angeles County,90011
2020-12-30 00:00:00,327.11,3.55,31.87,60.08,6.8,3.96,6.43,2.41,1.0,South Los Angeles,Los Angeles County,90011
2020-12-29 23:00:00,320.44,5.87,27.08,65.09,7.45,3.9,6.35,2.38,1.0,South Los Angeles,Los Angeles County,90011
2020-12-29 22:00:00,343.8,8.83,30.5,65.8,9.54,5.53,8.64,2.6,1.0,South Los Angeles,Los Angeles County,90011
2020-12-29 21:00:00,507.36,23.47,54.84,50.07,17.64,18.24,24.06,3.67,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 20:00:00,680.92,45.6,69.23,33.98,22.41,28.62,37.02,5.0,4.0,South Los Angeles,Los Angeles County,90011
2020-12-29 19:00:00,947.95,87.62,71.29,17.35,22.17,36.44,48.52,6.84,4.0,South Los Angeles,Los Angeles County,90011
2020-12-29 18:00:00,1615.52,194.91,69.23,5.41,8.35,61.37,83.2,10.77,5.0,South Los Angeles,Los Angeles County,90011
2020-12-29 17:00:00,1455.31,171.66,61.01,2.53,6.2,53.08,73.06,9.5,5.0,South Los Angeles,Los Angeles County,90011
2020-12-29 16:00:00,1188.28,128.75,55.52,0.31,5.07,43.54,59.58,7.92,4.0,South Los Angeles,Los Angeles County,90011
2020-12-29 15:00:00,841.14,75.1,47.3,0.0,4.65,30.14,42.48,5.26,4.0,South Los Angeles,Los Angeles County,90011
2020-12-29 14:00:00,600.82,39.79,42.5,0.0,4.35,19.23,29.99,2.6,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 13:00:00,567.44,33.53,43.87,0.0,3.99,17.55,28.12,2.06,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 12:00:00,547.41,29.06,45.93,0.0,3.34,16.35,26.57,1.55,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 11:00:00,520.71,23.02,49.35,0.0,2.92,14.49,24.11,1.16,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 10:00:00,507.36,17.21,52.78,0.02,3.16,13.14,22.03,1.01,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 09:00:00,520.71,16.54,56.21,0.04,3.73,13.32,21.82,1.17,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 08:00:00,560.76,22.35,56.89,0.01,3.99,15.19,23.66,1.69,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 07:00:00,580.79,24.14,55.52,0.02,4.29,15.92,23.57,2.41,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 06:00:00,540.73,16.99,54.84,0.19,4.35,14.05,20.23,2.38,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 05:00:00,487.33,8.61,56.89,1.52,4.53,11.27,15.82,2.12,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 04:00:00,423.91,2.29,54.84,10.55,5.07,8.0,11.04,1.79,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 03:00:00,367.17,0.27,47.3,22.89,6.5,5.41,7.25,1.31,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 02:00:00,350.48,0.16,45.93,26.82,7.63,4.75,6.51,1.36,2.0,South Los Angeles,Los Angeles County,90011
2020-12-29 01:00:00,303.75,0.08,35.3,38.27,7.33,3.56,5.17,1.11,1.0,South Los Angeles,Los Angeles County,90011
2020-12-29 00:00:00,267.03,0.24,27.08,47.21,7.09,2.78,4.24,0.8,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 23:00:00,263.69,0.68,26.05,47.21,8.7,2.88,4.41,0.89,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 22:00:00,257.02,0.89,21.25,49.35,8.23,2.64,4.08,0.92,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 21:00:00,257.02,1.44,19.71,49.35,7.87,2.52,3.94,1.0,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 20:00:00,273.71,3.05,20.91,48.64,8.23,2.87,4.43,1.19,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 19:00:00,360.49,9.05,34.96,40.41,11.33,5.53,7.87,1.69,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 18:00:00,2750.4,329.02,105.56,2.5,8.35,100.15,124.69,11.4,5.0,South Los Angeles,Los Angeles County,90011
2020-12-28 17:00:00,2483.37,296.83,98.71,1.12,7.87,90.9,114.99,12.79,5.0,South Los Angeles,Los Angeles County,90011
2020-12-28 16:00:00,1789.09,193.12,91.85,0.14,7.87,65.39,84.32,14.06,5.0,South Los Angeles,Los Angeles County,90011
2020-12-28 15:00:00,1068.12,83.15,84.31,0.0,5.66,37.06,48.33,7.35,4.0,South Los Angeles,Los Angeles County,90011
2020-12-28 14:00:00,580.79,12.74,76.77,2.77,3.93,16.65,22.08,2.19,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 13:00:00,353.81,0.12,43.53,42.2,4.05,7.3,10.01,1.03,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 12:00:00,230.31,0.0,14.05,77.25,6.02,2.8,4.22,0.55,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 11:00:00,230.31,0.0,13.02,76.53,5.84,2.92,5.64,0.49,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 10:00:00,233.65,0.0,13.37,78.68,6.08,3.05,6.62,0.46,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 09:00:00,257.02,0.0,19.19,70.81,6.86,3.74,6.64,0.53,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 08:00:00,313.76,0.0,32.9,51.5,9.18,6.9,11.08,0.76,1.0,South Los Angeles,Los Angeles County,90011
2020-12-28 07:00:00,370.5,0.02,47.98,34.69,11.8,11.5,16.91,0.98,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 06:00:00,403.88,0.06,55.52,27.9,13.11,16.44,22.57,0.8,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 05:00:00,427.25,0.09,63.06,25.75,14.78,20.3,27.39,0.63,3.0,South Los Angeles,Los Angeles County,90011
2020-12-28 04:00:00,423.91,0.05,63.75,29.33,15.14,20.09,28.26,0.65,3.0,South Los Angeles,Los Angeles County,90011
2020-12-28 03:00:00,390.53,0.02,58.95,34.33,15.02,14.66,22.82,1.2,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 02:00:00,370.5,0.02,56.21,33.98,15.74,10.49,17.85,1.79,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 01:00:00,373.84,0.4,58.26,31.11,16.69,9.94,17.44,2.31,2.0,South Los Angeles,Los Angeles County,90011
2020-12-28 00:00:00,370.5,2.91,52.78,38.62,15.02,10.58,17.69,2.44,2.0,South Los Angeles,Los Angeles County,90011
2020-12-27 23:00:00,363.83,4.64,44.55,48.64,12.04,10.26,16.08,2.28,2.0,South Los Angeles,Los Angeles County,90011
2020-12-27 22:00:00,393.87,7.71,46.61,45.42,12.28,11.99,17.88,2.5,2.0,South Los Angeles,Los Angeles County,90011
2020-12-27 21:00:00,480.65,15.42,58.26,27.18,15.26,16.66,24.34,3.23,2.0,South Los Angeles,Los Angeles County,90011
2020-12-27 20:00:00,554.09,22.58,67.17,13.95,17.17,21.12,30.68,3.45,3.0,South Los Angeles,Los Angeles County,90011
2020-12-27 19:00:00,620.84,30.85,73.34,5.19,18.36,26.01,37.0,3.61,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 18:00:00,894.55,70.63,72.66,0.6,14.9,39.75,54.26,4.69,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 17:00:00,974.66,80.47,69.92,0.21,11.21,43.11,58.69,4.5,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 16:00:00,934.6,72.42,67.86,0.02,10.01,42.62,58.11,3.74,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 15:00:00,1041.41,84.04,64.43,0.0,7.27,49.32,66.48,3.67,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 14:00:00,988.01,72.42,59.63,0.0,5.54,47.14,63.68,2.47,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 13:00:00,1001.36,71.53,58.95,0.0,4.23,47.33,64.25,2.25,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 12:00:00,1014.71,68.84,62.38,0.0,3.07,46.26,63.24,1.88,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 11:00:00,1014.71,61.69,71.29,0.0,2.68,44.52,61.26,1.54,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 10:00:00,1014.71,56.77,80.2,0.0,3.04,40.94,57.61,1.44,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 09:00:00,1121.52,68.84,90.48,0.0,3.61,40.87,59.03,1.74,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 08:00:00,1388.55,106.39,104.19,0.0,3.99,48.72,70.42,2.72,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 07:00:00,1789.09,166.3,116.53,0.0,4.59,63.89,90.9,4.88,5.0,South Los Angeles,Los Angeles County,90011
2020-12-27 06:00:00,2216.34,236.03,122.01,0.0,4.05,81.12,114.09,6.71,5.0,South Los Angeles,Los Angeles County,90011
2020-12-27 05:00:00,2269.75,246.76,122.01,0.0,4.77,79.24,112.22,8.23,5.0,South Los Angeles,Los Angeles County,90011
2020-12-27 04:00:00,2136.23,232.46,117.9,0.0,5.6,71.71,101.1,9.75,5.0,South Los Angeles,Los Angeles County,90011
2020-12-27 03:00:00,1815.8,184.18,115.16,0.0,6.38,57.78,81.04,10.26,5.0,South Los Angeles,Los Angeles County,90011
2020-12-27 02:00:00,1308.44,106.39,111.04,0.0,7.87,38.64,54.88,10.01,4.0,South Los Angeles,Los Angeles County,90011
2020-12-27 01:00:00,754.36,25.93,100.08,10.46,12.28,22.45,32.06,6.33,3.0,South Los Angeles,Los Angeles County,90011
2020-12-27 00:00:00,417.23,4.14,49.35,74.39,17.88,15.11,20.49,2.47,2.0,South Los Angeles,Los Angeles County,90011
2020-12-26 23:00:00,460.63,7.82,52.78,90.84,20.27,22.72,28.15,2.09,3.0,South Los Angeles,Los Angeles County,90011
2020-12-26 22:00:00,580.79,13.08,71.97,98.71,26.46,37.9,44.33,1.9,4.0,South Los Angeles,Los Angeles County,90011
2020-12-26 21:00:00,974.66,33.08,138.46,83.69,47.21,85.98,97.32,1.92,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 20:00:00,1081.47,51.41,148.06,60.08,48.64,89.47,101.52,3.14,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 19:00:00,1348.5,97.45,146.69,30.76,44.82,91.49,106.95,6.33,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 18:00:00,2964.02,346.9,135.72,5.68,10.85,170.14,205.62,19.0,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 17:00:00,2750.4,336.17,111.04,2.28,9.78,153.65,187.95,21.28,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 16:00:00,2323.15,271.8,101.45,0.28,10.13,135.19,165.99,18.49,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 15:00:00,1895.9,211.0,91.85,0.0,9.66,116.3,142.22,12.67,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 14:00:00,1735.69,184.18,85.0,0.0,8.11,105.65,129.0,8.04,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 13:00:00,1842.5,205.64,83.63,0.0,6.91,109.13,134.06,7.35,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 12:00:00,2136.23,246.76,90.48,0.0,6.38,119.21,147.58,7.73,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 11:00:00,2456.67,296.83,101.45,0.0,6.02,131.37,164.39,8.49,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 10:00:00,2857.21,350.48,117.9,0.0,6.08,147.36,187.08,10.51,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 09:00:00,3231.05,396.97,135.72,0.0,6.86,161.07,207.95,14.95,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 08:00:00,3337.86,404.12,146.69,0.0,7.57,160.58,209.96,20.27,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 07:00:00,3231.05,379.09,148.06,0.0,7.27,150.38,198.31,22.8,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 06:00:00,3017.43,350.48,145.32,0.0,6.97,134.27,178.15,22.55,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 05:00:00,2590.18,293.26,138.46,0.0,7.09,106.21,142.5,21.28,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 04:00:00,1949.31,202.06,126.12,0.0,7.45,70.51,96.03,17.48,5.0,South Los Angeles,Los Angeles County,90011
2020-12-26 03:00:00,1348.5,116.23,112.41,0.0,7.63,41.22,57.41,12.54,4.0,South Los Angeles,Los Angeles County,90011
2020-12-26 02:00:00,974.66,61.69,101.45,0.0,8.58,25.73,36.91,8.87,4.0,South Los Angeles,Los Angeles County,90011
2020-12-26 01:00:00,680.92,13.75,105.56,11.44,16.93,23.18,32.33,5.51,3.0,South Los Angeles,Los Angeles County,90011
2020-12-26 00:00:00,734.33,13.3,131.61,54.36,44.82,55.13,66.48,3.29,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 23:00:00,787.74,23.47,132.98,67.23,50.07,62.26,72.47,3.67,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 22:00:00,580.79,18.77,84.31,74.39,29.8,29.83,36.21,3.8,4.0,South Los Angeles,Los Angeles County,90011
2020-12-25 21:00:00,500.68,16.99,63.06,70.1,21.22,16.85,22.03,3.86,2.0,South Los Angeles,Los Angeles County,90011
2020-12-25 20:00:00,507.36,21.01,60.32,57.22,20.03,15.07,20.3,4.12,2.0,South Los Angeles,Los Angeles County,90011
2020-12-25 19:00:00,600.82,34.87,68.55,38.27,21.22,17.03,23.56,5.07,2.0,South Los Angeles,Los Angeles County,90011
2020-12-25 18:00:00,2082.82,271.8,97.33,5.1,12.52,75.62,99.89,20.77,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 17:00:00,1922.61,246.76,87.74,2.28,13.11,67.11,90.69,24.32,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 16:00:00,1468.66,171.66,78.83,0.29,13.83,51.91,71.89,21.03,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 15:00:00,961.3,91.2,67.86,0.0,13.35,34.03,48.76,13.68,4.0,South Los Angeles,Los Angeles County,90011
2020-12-25 14:00:00,667.57,45.15,59.63,0.0,12.04,22.53,34.12,8.11,3.0,South Los Angeles,Los Angeles County,90011
2020-12-25 13:00:00,640.87,40.68,55.52,0.0,10.13,21.69,33.98,7.03,3.0,South Los Angeles,Los Angeles County,90011
2020-12-25 12:00:00,654.22,42.92,52.09,0.0,7.99,22.29,35.39,6.27,3.0,South Los Angeles,Los Angeles County,90011
2020-12-25 11:00:00,674.25,44.7,53.47,0.0,6.02,22.93,36.68,5.07,3.0,South Los Angeles,Los Angeles County,90011
2020-12-25 10:00:00,774.38,59.01,56.21,0.0,4.17,27.46,44.12,4.02,4.0,South Los Angeles,Los Angeles County,90011
2020-12-25 09:00:00,988.01,92.09,58.95,0.0,3.19,37.66,60.57,4.43,4.0,South Los Angeles,Los Angeles County,90011
2020-12-25 08:00:00,1295.09,135.9,66.49,0.0,3.1,52.63,83.72,7.16,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 07:00:00,1535.42,166.3,74.71,0.0,3.16,64.59,101.06,10.89,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 06:00:00,1655.58,178.81,84.31,0.0,3.52,67.89,104.56,12.67,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 05:00:00,1735.69,189.54,97.33,0.0,4.59,65.72,99.72,13.68,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 04:00:00,1789.09,196.7,106.93,0.0,6.5,59.97,89.43,14.95,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 03:00:00,1708.98,193.12,105.56,0.0,9.18,50.53,75.04,15.07,5.0,South Los Angeles,Los Angeles County,90011
2020-12-25 02:00:00,1375.2,146.63,91.85,0.0,11.56,34.8,52.79,12.41,4.0,South Los Angeles,Los Angeles County,90011
2020-12-25 01:00:00,934.6,77.78,79.51,0.12,12.4,20.76,33.87,8.87,3.0,South Los Angeles,Los Angeles County,90011
2020-12-25 00:00:00,654.22,30.85,75.4,2.39,12.04,13.35,23.95,6.14,2.0,South Los Angeles,Los Angeles County,90011
2020-12-24 23:00:00,660.9,32.63,74.03,7.24,11.92,14.65,26.41,5.95,2.0,South Los Angeles,Los Angeles County,90011
2020-12-24 22:00:00,854.49,59.01,78.14,7.96,12.99,22.97,39.05,7.09,3.0,South Los Angeles,Los Angeles County,90011
2020-12-24 21:00:00,2029.42,236.03,106.93,2.66,15.5,73.77,107.42,16.47,5.0,South Los Angeles,Los Angeles County,90011
2020-12-24 20:00:00,2803.8,354.05,126.12,1.9,16.93,109.67,154.62,28.12,5.0,South Los Angeles,Los Angeles County,90011
2020-12-24 19:00:00,2670.29,339.75,123.38,1.54,14.78,103.93,147.54,33.44,5.0,South Los Angeles,Los Angeles County,90011
2020-12-24 18:00:00,2269.75,286.1,106.93,1.06,11.56,84.58,121.9,29.64,5.0,South Los Angeles,Los Angeles County,90011
2020-12-24 17:00:00,1842.5,225.31,87.74,0.37,9.3,65.85,95.84,23.81,5.0,South Los Angeles,Los Angeles County,90011
2020-12-24 16:00:00,1321.79,146.63,68.55,0.04,7.51,46.05,68.42,16.72,4.0,South Los Angeles,Los Angeles County,90011
2020-12-24 15:00:00,814.44,65.27,52.09,0.0,6.44,26.47,41.61,9.25,4.0,South Los Angeles,Los Angeles County,90011
2020-12-24 14:00:00,494.0,12.85,49.35,1.02,5.6,13.45,23.71,4.12,2.0,South Los Angeles,Los Angeles County,90011
2020-12-24 13:00:00,413.9,1.48,46.61,10.73,5.13,10.24,19.1,3.01,2.0,South Los Angeles,Los Angeles County,90011
2020-12-24 12:00:00,393.87,0.42,44.55,19.13,4.83,9.31,17.71,2.72,2.0,South Los Angeles,Los Angeles County,90011
