Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate
29152,1497.0,22.1,800.0,0.0,0.0
29153,15174.0,37.4,5596.0,0.0,0.0
29154,28980.0,37.5,12596.0,0.0,0.0
29160,8704.0,37.3,3696.0,0.0,0.0
29161,11095.0,40.9,4235.0,0.0,0.0
29162,3032.0,33.6,946.0,5.0,0.5285412262156448
29163,2063.0,38.1,722.0,0.0,0.0
29164,4227.0,40.4,1659.0,0.0,0.0
29166,1079.0,43.6,587.0,35.0,5.9625212947189095
29168,2852.0,37.4,1013.0,0.0,0.0
29169,22594.0,37.3,10835.0,13.0,0.11998154130133826
29170,20926.0,37.3,10235.0,38.0,0.37127503663898387
29172,8953.0,37.3,4128.0,0.0,0.0
29175,515.0,46.2,179.0,0.0,0.0
29178,3189.0,46.7,1141.0,0.0,0.0
29180,13963.0,40.3,5102.0,10.0,0.1960015680125441
29201,21522.0,22.4,9913.0,262.0,2.6429940482195096
29202,284.0,23.7,142.0,0.0,0.0
29203,38593.0,37.4,14810.0,434.0,2.9304523970290344
29204,20816.0,36.4,8220.0,264.0,3.2116788321167884
29205,26529.0,29.4,13487.0,276.0,2.0464150663601988
29206,18511.0,38.4,8057.0,59.0,0.7322824872781433
29207,11085.0,20.5,10959.0,18.0,0.16424856282507527
29208,877.0,19.2,243.0,0.0,0.0
29209,34386.0,34.6,15424.0,147.0,0.9530601659751037
29210,41296.0,31.2,18412.0,338.0,1.835759287421247
29212,29050.0,41.6,14627.0,27.0,0.1845901415191085
29223,50912.0,35.8,25372.0,210.0,0.8276840611697934
29225,1065.0,18.9,243.0,0.0,0.0
29229,44315.0,32.4,21506.0,0.0,0.0
29301,31934.0,36.3,14610.0,60.0,0.4106776180698152
29302,17285.0,43.0,8262.0,39.0,0.4720406681190995
29303,25359.0,31.2,8937.0,9.0,0.10070493454179255
29306,16181.0,35.1,5607.0,124.0,2.211521312644908
29307,19170.0,42.8,7884.0,37.0,0.46930492135971585
29316,23652.0,36.5,11381.0,0.0,0.0
29320,800.0,19.3,141.0,0.0,0.0
29321,2424.0,43.2,871.0,0.0,0.0
29322,8196.0,44.6,2950.0,0.0,0.0
29323,14117.0,43.1,5900.0,2.0,0.03389830508474576
29324,194.0,40.7,85.0,0.0,0.0
29325,15456.0,35.8,5441.0,2.0,0.03675794890645102
29329,205.0,22.9,63.0,0.0,0.0
29330,8564.0,38.3,3168.0,45.0,1.4204545454545454
29331,277.0,30.0,95.0,0.0,0.0
29332,2606.0,52.5,1063.0,0.0,0.0
29333,412.0,57.3,94.0,0.0,0.0
29334,12937.0,34.3,6190.0,0.0,0.0
29335,5837.0,38.0,1626.0,0.0,0.0
29338,11.0,-666666666.0,0.0,0.0,
29340,21440.0,36.9,7428.0,0.0,0.0
29341,19293.0,39.9,7762.0,0.0,0.0
29346,159.0,56.3,38.0,0.0,0.0
29349,29627.0,40.2,12683.0,23.0,0.18134510762437908
29351,1380.0,47.7,569.0,0.0,0.0
29353,4086.0,39.6,1427.0,4.0,0.2803083391730904
29355,1003.0,42.6,404.0,0.0,0.0
29356,8134.0,48.1,3489.0,0.0,0.0
29360,20546.0,40.1,7874.0,35.0,0.444500889001778
29364,643.0,38.5,166.0,0.0,0.0
29365,9506.0,36.7,4275.0,0.0,0.0
29368,0.0,-666666666.0,0.0,0.0,
29369,13673.0,35.2,6363.0,0.0,0.0
29370,826.0,45.1,281.0,0.0,0.0
29372,4502.0,40.8,1643.0,0.0,0.0
29373,166.0,39.6,20.0,0.0,0.0
29374,3159.0,42.8,1467.0,0.0,0.0
29375,149.0,15.3,38.0,0.0,0.0
29376,7394.0,41.2,3330.0,0.0,0.0
29377,1060.0,22.1,377.0,0.0,0.0
29378,78.0,47.6,18.0,0.0,0.0
29379,18612.0,43.3,7234.0,16.0,0.22117777163395078
29384,4573.0,43.5,1819.0,0.0,0.0
29385,7223.0,36.1,2959.0,0.0,0.0
29388,13946.0,42.4,5243.0,0.0,0.0
29401,10775.0,26.8,4691.0,83.0,1.7693455553186954
29403,21904.0,27.1,10567.0,540.0,5.110248888047695
29404,1350.0,22.4,736.0,0.0,0.0
29405,27910.0,34.8,10101.0,1018.0,10.078210078210079
29406,30996.0,29.1,14167.0,537.0,3.790499047081245
29407,34362.0,38.6,17487.0,882.0,5.043746783324756
29409,2179.0,20.3,139.0,0.0,0.0
29410,18883.0,35.3,9246.0,103.0,1.1139952411853775
29412,36849.0,40.6,19471.0,126.0,0.6471162241281907
29414,35682.0,36.6,19470.0,185.0,0.9501797637390857
29418,24173.0,32.2,12621.0,306.0,2.424530544330877
29420,23806.0,31.4,11568.0,169.0,1.4609266943291839
29423,575.0,19.6,121.0,0.0,0.0
29424,351.0,19.6,60.0,15.0,25.0
29426,1525.0,47.4,579.0,0.0,0.0
29429,3159.0,46.1,1365.0,12.0,0.8791208791208791
29431,6461.0,41.3,2516.0,0.0,0.0
29432,2827.0,45.9,1173.0,0.0,0.0
29434,552.0,33.8,188.0,0.0,0.0
29435,3508.0,41.4,1421.0,0.0,0.0
29436,4247.0,47.7,1581.0,0.0,0.0
29437,2313.0,45.3,850.0,0.0,0.0
29438,2373.0,57.3,1090.0,0.0,0.0
29439,2217.0,46.9,1567.0,0.0,0.0
29440,28168.0,42.5,10279.0,56.0,0.5448000778285825
29445,57656.0,31.7,27972.0,257.0,0.9187759187759188
29446,895.0,55.8,362.0,0.0,0.0
29448,2164.0,48.2,690.0,0.0,0.0
29449,7908.0,53.0,3666.0,4.0,0.10911074740861974
29450,3332.0,40.5,1307.0,14.0,1.0711553175210407
29451,4272.0,52.3,1617.0,8.0,0.49474335188620905
29452,383.0,38.9,50.0,0.0,0.0
29453,1259.0,35.9,486.0,0.0,0.0
29455,21421.0,41.5,10067.0,4.0,0.03973378364954803
29456,32234.0,31.6,14545.0,0.0,0.0
29458,2524.0,54.9,792.0,30.0,3.787878787878788
29461,31991.0,39.0,13825.0,144.0,1.0415913200723328
29464,46381.0,39.6,24562.0,56.0,0.22799446299161305
29466,30673.0,37.1,14869.0,11.0,0.07397942027036115
29468,1765.0,35.9,355.0,27.0,7.605633802816901
29469,733.0,55.3,269.0,0.0,0.0
29470,4544.0,41.3,1840.0,0.0,0.0
29471,1454.0,46.7,653.0,0.0,0.0
29472,8887.0,42.7,3125.0,0.0,0.0
29474,2596.0,44.9,889.0,0.0,0.0
29475,2844.0,48.0,871.0,0.0,0.0
29477,6463.0,41.4,2454.0,14.0,0.5704971475142624
29479,7874.0,40.5,2467.0,22.0,0.8917713822456425
29481,2010.0,38.4,687.0,0.0,0.0
29482,2042.0,50.8,963.0,2.0,0.20768431983385255
29483,67946.0,35.9,30399.0,179.0,0.5888351590512846
29485,47853.0,35.8,22768.0,58.0,0.25474349964862963
29487,2863.0,50.3,1210.0,0.0,0.0
29488,22301.0,38.5,8424.0,3.0,0.03561253561253561
29492,11501.0,34.5,5505.0,0.0,0.0
29493,109.0,53.2,36.0,0.0,0.0
29501,44683.0,38.4,19872.0,114.0,0.5736714975845411
29505,26079.0,36.9,11644.0,17.0,0.14599793885262796
29506,21354.0,34.2,8090.0,54.0,0.6674907292954264
29510,11246.0,34.9,3766.0,64.0,1.699415825809878
29511,5117.0,40.0,2057.0,0.0,0.0
29512,18793.0,39.9,5630.0,38.0,0.6749555950266429
29516,936.0,43.5,374.0,0.0,0.0
29518,1365.0,42.9,537.0,5.0,0.931098696461825
29519,340.0,57.1,47.0,0.0,0.0
29520,14900.0,41.5,5252.0,0.0,0.0
29525,1908.0,41.0,568.0,0.0,0.0
29526,40766.0,38.6,17611.0,45.0,0.25552211685878146
29527,24309.0,37.6,9618.0,127.0,1.320440840091495
29530,2273.0,40.8,835.0,0.0,0.0
29532,20071.0,40.0,7317.0,0.0,0.0
29536,17123.0,36.4,5627.0,65.0,1.1551448373911497
29540,5857.0,43.3,1947.0,0.0,0.0
29541,9855.0,37.0,4014.0,10.0,0.2491280518186348
29543,558.0,40.4,255.0,0.0,0.0
29544,4854.0,35.9,1874.0,18.0,0.96051227321238
29545,2067.0,31.4,641.0,0.0,0.0
29546,2944.0,41.5,1133.0,0.0,0.0
29547,2078.0,46.7,859.0,0.0,0.0
29550,31586.0,41.1,11970.0,13.0,0.1086048454469507
29554,9132.0,46.4,3602.0,9.0,0.2498611882287618
29555,5595.0,38.7,1989.0,0.0,0.0
29556,12509.0,39.0,4002.0,83.0,2.0739630184907547
29560,12891.0,41.5,4152.0,28.0,0.674373795761079
29563,2723.0,43.4,994.0,0.0,0.0
29564,761.0,42.5,254.0,6.0,2.3622047244094486
29565,7781.0,35.2,2355.0,0.0,0.0
29566,16489.0,50.8,7341.0,0.0,0.0
29567,627.0,36.8,284.0,0.0,0.0
29568,13103.0,45.7,5588.0,0.0,0.0
29569,15793.0,38.9,6593.0,54.0,0.8190505081146671
29570,3913.0,35.7,1344.0,0.0,0.0
29571,14843.0,37.7,5057.0,57.0,1.1271504844769626
29572,8299.0,56.0,3717.0,0.0,0.0
29574,11768.0,44.1,4172.0,8.0,0.19175455417066156
29575,16343.0,50.6,7085.0,0.0,0.0
29576,25723.0,55.8,9789.0,0.0,0.0
29577,28565.0,38.0,13424.0,54.0,0.4022646007151371
29579,33546.0,34.1,15869.0,0.0,0.0
29580,1155.0,49.7,328.0,4.0,1.2195121951219512
29581,5328.0,36.4,2143.0,0.0,0.0
29582,15550.0,55.6,6904.0,14.0,0.20278099652375434
29583,5599.0,35.9,2389.0,0.0,0.0
29584,2656.0,39.8,1031.0,0.0,0.0
29585,13526.0,55.6,5172.0,0.0,0.0
29588,38034.0,40.7,17122.0,0.0,0.0
29590,3803.0,39.1,787.0,0.0,0.0
29591,5163.0,39.7,2071.0,0.0,0.0
29592,1297.0,34.4,512.0,0.0,0.0
29593,2166.0,41.6,973.0,0.0,0.0
29594,125.0,50.1,61.0,0.0,0.0
29596,2290.0,38.6,1008.0,0.0,0.0
29601,10717.0,39.4,4133.0,70.0,1.6936849745947253
29605,35434.0,35.2,14787.0,103.0,0.6965577872455535
29607,36903.0,34.8,18241.0,84.0,0.46050106902033877
29609,28877.0,36.7,13353.0,117.0,0.8762075937991463
29611,28224.0,36.5,10262.0,46.0,0.44825570064314946
29613,1620.0,19.9,577.0,7.0,1.2131715771230502
29614,2493.0,20.5,1541.0,12.0,0.7787151200519143
29615,34669.0,41.3,17116.0,16.0,0.09347978499649451
29617,26337.0,35.2,10938.0,14.0,0.12799414883891022
29620,12849.0,43.2,4504.0,0.0,0.0
29621,41038.0,39.6,17366.0,171.0,0.9846827133479212
29624,14057.0,41.1,4629.0,107.0,2.31151436595377
29625,27570.0,39.6,11896.0,33.0,0.277404169468729
29626,14236.0,40.4,5480.0,62.0,1.1313868613138687
29627,16701.0,43.6,6478.0,0.0,0.0
29628,2798.0,41.4,940.0,0.0,0.0
29630,14410.0,28.1,6553.0,43.0,0.6561880054936671
29631,13513.0,23.2,5882.0,252.0,4.284257055423326
29634,6031.0,19.5,1251.0,1.0,0.07993605115907274
29635,1189.0,58.7,510.0,0.0,0.0
29638,3164.0,42.2,1515.0,14.0,0.9240924092409241
29639,1590.0,23.2,494.0,0.0,0.0
29640,30544.0,40.4,12902.0,10.0,0.07750736319950395
29642,28854.0,41.2,12960.0,0.0,0.0
29643,2651.0,46.4,1207.0,0.0,0.0
29644,18819.0,39.1,8422.0,0.0,0.0
29645,9503.0,42.0,4069.0,47.0,1.15507495699189
29646,28581.0,36.9,10429.0,43.0,0.4123118228018027
29649,25394.0,38.0,10718.0,35.0,0.32655346146669156
29650,34160.0,39.3,16561.0,64.0,0.38645009359338206
29651,44913.0,37.3,20329.0,49.0,0.24103497466673227
29653,4861.0,42.8,1962.0,0.0,0.0
29654,10288.0,43.9,4220.0,0.0,0.0
29655,7619.0,45.0,3074.0,0.0,0.0
29657,15262.0,37.4,5886.0,46.0,0.781515460414543
29658,262.0,39.9,135.0,2.0,1.4814814814814814
29659,162.0,26.6,32.0,0.0,0.0
29661,5783.0,43.1,2379.0,4.0,0.16813787305590586
29662,15199.0,36.1,7091.0,12.0,0.16922859963333803
29664,2089.0,53.6,762.0,0.0,0.0
29665,50.0,68.3,16.0,0.0,0.0
29666,6807.0,43.7,2599.0,4.0,0.15390534821085033
29667,269.0,40.0,130.0,0.0,0.0
29669,11448.0,39.2,4465.0,0.0,0.0
29670,8821.0,38.7,3762.0,22.0,0.5847953216374269
29671,17474.0,43.7,7037.0,2.0,0.028421202216853774
29672,12262.0,47.0,4866.0,12.0,0.2466091245376079
29673,26794.0,38.5,11570.0,36.0,0.3111495246326707
29676,5155.0,59.5,1825.0,13.0,0.7123287671232876
29678,21926.0,38.1,8560.0,63.0,0.735981308411215
29680,28597.0,37.1,13433.0,0.0,0.0
29681,50750.0,39.1,24332.0,32.0,0.13151405556468848
29682,3670.0,43.8,1409.0,0.0,0.0
29683,442.0,38.6,392.0,0.0,0.0
29684,4707.0,38.2,1649.0,0.0,0.0
29685,1164.0,51.9,423.0,0.0,0.0
29686,1060.0,44.4,364.0,0.0,0.0
29687,42830.0,38.7,20507.0,186.0,0.9070073633393475
29689,4371.0,45.3,1664.0,0.0,0.0
29690,21127.0,38.1,9158.0,2.0,0.021838829438742085
29691,10936.0,36.8,3794.0,0.0,0.0
29692,4494.0,43.0,1761.0,0.0,0.0
29693,14115.0,47.0,5079.0,7.0,0.1378224059854302
29696,4365.0,39.9,1765.0,0.0,0.0
29697,13186.0,39.9,5448.0,0.0,0.0
29702,9572.0,39.2,3269.0,0.0,0.0
29704,4344.0,43.8,2062.0,0.0,0.0
29706,20102.0,40.7,7284.0,92.0,1.2630422844590885
29707,20058.0,44.0,8943.0,26.0,0.290730180029073
29708,27936.0,38.0,13020.0,197.0,1.5130568356374807
29709,6138.0,38.8,2466.0,0.0,0.0
29710,31611.0,38.5,13466.0,32.0,0.23763552651121342
29712,2317.0,36.0,1032.0,0.0,0.0
29714,2860.0,41.6,1168.0,0.0,0.0
29715,26165.0,38.4,12492.0,145.0,1.1607428754402818
29717,1065.0,41.6,478.0,0.0,0.0
29718,3887.0,38.0,1275.0,5.0,0.39215686274509803
29720,46110.0,40.2,17506.0,6.0,0.03427396321261282
29724,12.0,-666666666.0,8.0,0.0,0.0
29726,1893.0,43.8,974.0,0.0,0.0
29727,1345.0,44.8,619.0,0.0,0.0
29728,10150.0,39.8,4019.0,0.0,0.0
29729,2195.0,39.5,939.0,0.0,0.0
29730,52956.0,34.6,23393.0,153.0,0.6540418073782756
29732,54026.0,38.0,26801.0,35.0,0.1305921420842506
29733,1827.0,19.6,657.0,0.0,0.0
29741,1940.0,48.1,761.0,0.0,0.0
29742,2320.0,50.6,1067.0,0.0,0.0
29743,1017.0,45.0,390.0,0.0,0.0
29745,30313.0,40.2,12817.0,44.0,0.34329406257314504
29801,27374.0,39.0,10930.0,0.0,0.0
29803,37074.0,46.6,15799.0,28.0,0.17722640673460346
29805,5832.0,43.2,2397.0,0.0,0.0
29809,2850.0,34.6,1158.0,0.0,0.0
29810,4967.0,37.4,1558.0,12.0,0.7702182284980744
29812,11337.0,37.7,4181.0,0.0,0.0
29816,1536.0,32.8,496.0,0.0,0.0
29817,5490.0,39.7,2046.0,0.0,0.0
29819,1502.0,41.2,584.0,8.0,1.36986301369863
29821,1243.0,43.4,550.0,0.0,0.0
29824,8241.0,42.3,2590.0,24.0,0.9266409266409267
29826,130.0,33.6,35.0,0.0,0.0
29827,4503.0,38.5,1034.0,0.0,0.0
29828,1053.0,52.5,269.0,0.0,0.0
29829,10237.0,34.8,4558.0,0.0,0.0
29831,3945.0,35.7,1631.0,0.0,0.0
29832,5573.0,43.2,2125.0,83.0,3.9058823529411764
29834,1544.0,39.0,629.0,0.0,0.0
29835,6892.0,55.9,2041.0,8.0,0.39196472317491426
29836,601.0,51.1,160.0,0.0,0.0
29838,525.0,54.7,201.0,0.0,0.0
29840,191.0,43.1,52.0,0.0,0.0
29841,31655.0,40.9,13984.0,12.0,0.08581235697940504
29842,8569.0,36.6,3404.0,1.0,0.02937720329024677
29843,1397.0,48.0,579.0,0.0,0.0
29844,116.0,53.5,52.0,0.0,0.0
29845,923.0,42.7,276.0,0.0,0.0
29847,4709.0,36.4,1819.0,0.0,0.0
29848,830.0,48.5,415.0,0.0,0.0
29849,129.0,27.9,49.0,0.0,0.0
29850,313.0,40.9,44.0,0.0,0.0
29851,7025.0,33.8,2443.0,0.0,0.0
29853,6401.0,40.5,2214.0,0.0,0.0
29856,3561.0,32.0,1183.0,0.0,0.0
29860,15665.0,41.1,6690.0,0.0,0.0
29899,1152.0,38.5,0.0,0.0,
29902,15366.0,35.0,7267.0,39.0,0.5366726296958855
29904,263.0,21.1,246.0,0.0,0.0
29905,3595.0,20.1,2756.0,0.0,0.0
29906,21785.0,26.1,9274.0,12.0,0.12939400474444684
29907,12353.0,40.7,5933.0,22.0,0.3708073487274566
29909,18310.0,66.6,4742.0,0.0,0.0
29910,35719.0,35.7,17833.0,57.0,0.31963214265687206
29911,1993.0,41.8,842.0,0.0,0.0
29912,0.0,-666666666.0,0.0,0.0,
29915,648.0,33.2,174.0,8.0,4.597701149425287
29916,1415.0,50.4,579.0,8.0,1.381692573402418
29918,5158.0,40.2,1589.0,71.0,4.46821900566394
29920,9865.0,51.9,3309.0,62.0,1.8736778482925356
29921,246.0,45.5,93.0,4.0,4.301075268817204
29922,1263.0,37.4,517.0,0.0,0.0
29923,575.0,48.2,136.0,13.0,9.558823529411764
29924,4013.0,37.3,1361.0,49.0,3.600293901542983
29926,25176.0,50.2,10793.0,2.0,0.01853052904660428
29927,8727.0,28.7,4323.0,37.0,0.8558871154291001
29928,16212.0,60.1,6951.0,73.0,1.0502086030786937
29929,1141.0,40.8,496.0,0.0,0.0
29932,343.0,30.0,137.0,0.0,0.0
29934,984.0,47.7,731.0,0.0,0.0
29935,3125.0,34.3,1654.0,0.0,0.0
29936,13757.0,37.3,5579.0,0.0,0.0
29939,281.0,49.7,64.0,0.0,0.0
29940,4544.0,38.2,1702.0,0.0,0.0
29941,513.0,52.7,210.0,39.0,18.571428571428573
29943,356.0,54.1,156.0,0.0,0.0
29944,5038.0,40.0,2252.0,44.0,1.9538188277087034
29945,4439.0,40.4,1549.0,0.0,0.0
30002,5925.0,37.8,2788.0,187.0,6.7073170731707314
30004,59106.0,37.0,28925.0,365.0,1.2618841832324978
30005,38030.0,35.6,17629.0,120.0,0.680696579499688
30008,32050.0,31.5,13680.0,329.0,2.404970760233918
30009,14586.0,38.6,6193.0,75.0,1.2110447279186178
30011,14997.0,35.2,6859.0,15.0,0.21869077124945327
30012,27479.0,33.7,10404.0,116.0,1.114955786236063
30013,25496.0,35.7,11601.0,279.0,2.404965089216447
30014,36913.0,36.3,15478.0,96.0,0.6202351725029074
30016,52159.0,33.9,21233.0,124.0,0.5839966090519474
30017,22776.0,37.5,11242.0,47.0,0.41807507560932217
30019,43422.0,36.0,19609.0,106.0,0.5405681064817176
30021,24878.0,29.0,9480.0,1000.0,10.548523206751055
30022,66674.0,38.3,31979.0,306.0,0.9568779511554457
30024,70891.0,36.9,32015.0,314.0,0.9807902545681711
30025,9393.0,41.1,4131.0,48.0,1.1619462599854757
30028,22423.0,36.6,10107.0,28.0,0.2770357178193331
30030,26470.0,36.4,12965.0,800.0,6.170458927882761
30032,48419.0,36.3,17208.0,2885.0,16.765457926545793
30033,30312.0,36.7,15008.0,811.0,5.403784648187633
30034,44085.0,37.2,17881.0,1429.0,7.99172305799452
30035,20708.0,33.9,8984.0,1277.0,14.214158504007123
30038,40144.0,33.9,18514.0,1069.0,5.774008858161391
30039,42092.0,35.2,19328.0,153.0,0.7915976821192053
30040,59099.0,35.8,27347.0,185.0,0.6764910227812923
30041,56880.0,39.6,25825.0,159.0,0.6156824782187803
30043,83409.0,34.6,40162.0,467.0,1.1627906976744187
30044,83574.0,32.7,38630.0,392.0,1.0147553714729485
30045,33912.0,36.3,16154.0,88.0,0.544756716602699
30046,35815.0,34.3,14883.0,178.0,1.1959954310286904
30047,62321.0,38.0,28321.0,163.0,0.5755446488471452
30052,58850.0,35.1,26472.0,101.0,0.3815352070111816
30054,11692.0,40.0,4904.0,56.0,1.1419249592169658
30055,2432.0,39.8,1005.0,0.0,0.0
30056,2242.0,47.8,966.0,11.0,1.1387163561076605
30058,53237.0,34.0,23090.0,1645.0,7.124296232135124
30060,35690.0,30.3,16317.0,701.0,4.296132867561439
30062,63984.0,40.3,32539.0,331.0,1.0172408494422078
30064,45705.0,40.8,21937.0,115.0,0.5242284724438164
30066,52859.0,40.4,26815.0,62.0,0.23121387283236994
30067,47196.0,33.2,23435.0,431.0,1.839129507147429
30068,32394.0,43.6,15192.0,82.0,0.539757767245919
30070,351.0,29.4,152.0,0.0,0.0
30071,23094.0,31.7,10241.0,354.0,3.456693682257592
30072,674.0,45.4,356.0,25.0,7.022471910112359
30075,54675.0,42.4,27619.0,686.0,2.483797385857562
30076,43219.0,36.7,21982.0,709.0,3.2253662087162223
30078,34705.0,38.6,14583.0,46.0,0.3154357813892889
30079,2905.0,32.3,1144.0,146.0,12.762237762237762
30080,54252.0,32.9,30453.0,674.0,2.213246642366926
30082,26152.0,35.5,11815.0,205.0,1.7350825222175201
30083,53914.0,32.4,22278.0,2881.0,12.932040578148847
30084,36214.0,37.1,17127.0,728.0,4.250598470251649
30087,35911.0,42.6,16120.0,372.0,2.3076923076923075
30088,27150.0,35.9,12102.0,1059.0,8.750619732275657
30092,33080.0,34.5,17147.0,311.0,1.8137283489823293
30093,55116.0,29.4,25230.0,546.0,2.164090368608799
30094,31714.0,40.7,13788.0,256.0,1.8566869741804468
30096,69371.0,32.1,33298.0,390.0,1.1712415160069674
30097,43378.0,38.7,20128.0,151.0,0.7501987281399046
30101,54903.0,37.0,25563.0,35.0,0.13691663732738724
30102,36969.0,36.5,17567.0,86.0,0.4895542779074401
30103,16174.0,35.4,6570.0,16.0,0.243531202435312
30104,4279.0,40.9,1789.0,8.0,0.4471771939631079
30105,2317.0,45.3,1109.0,0.0,0.0
30106,19049.0,38.0,9001.0,92.0,1.022108654593934
30107,13529.0,40.7,6340.0,0.0,0.0
30108,7513.0,42.8,3078.0,0.0,0.0
30110,12601.0,39.5,5051.0,7.0,0.13858641853098397
30113,6251.0,41.9,2303.0,0.0,0.0
30114,51821.0,37.2,23394.0,46.0,0.19663161494400275
30115,37262.0,36.6,16455.0,15.0,0.09115770282588878
30116,22868.0,35.8,9307.0,0.0,0.0
30117,34279.0,31.4,14075.0,8.0,0.056838365896980464
30118,2524.0,19.2,707.0,0.0,0.0
30120,37480.0,36.4,15366.0,10.0,0.06507874528179097
30121,22514.0,34.6,9985.0,56.0,0.5608412618928392
30122,22955.0,34.1,9681.0,54.0,0.5577936163619461
30124,2977.0,38.0,1008.0,0.0,0.0
30125,25373.0,35.3,9294.0,43.0,0.46266408435549816
30126,40343.0,35.7,20225.0,302.0,1.4932014833127318
30127,60475.0,38.6,28397.0,261.0,0.9191111737155333
30132,35587.0,35.1,16252.0,149.0,0.9168102387398473
30134,44322.0,33.7,17839.0,165.0,0.924939738774595
30135,62045.0,36.1,28095.0,422.0,1.5020466275137925
30137,1577.0,44.9,847.0,7.0,0.8264462809917356
30139,4204.0,39.6,1807.0,0.0,0.0
30141,21531.0,37.0,9780.0,75.0,0.7668711656441718
30143,20448.0,47.0,8377.0,12.0,0.14324937328399187
30144,52871.0,30.9,28745.0,331.0,1.1515046094973038
30145,8573.0,40.2,3743.0,15.0,0.4007480630510286
30147,4849.0,40.9,1881.0,15.0,0.7974481658692185
30148,435.0,43.4,223.0,0.0,0.0
30149,1398.0,19.7,1191.0,8.0,0.6717044500419815
30152,43044.0,36.4,21189.0,432.0,2.038793713719383
30153,17425.0,36.2,6908.0,35.0,0.506658946149392
30157,47978.0,34.2,22227.0,153.0,0.6883520043190714
30161,35024.0,40.1,13061.0,74.0,0.56657223796034
30164,0.0,-666666666.0,0.0,0.0,
30165,39829.0,36.0,15674.0,39.0,0.2488197014163583
30168,26365.0,31.1,11716.0,335.0,2.8593376579037213
30170,3485.0,37.8,1260.0,0.0,0.0
30171,3729.0,37.4,1761.0,16.0,0.9085746734809768
30173,5759.0,43.0,2700.0,20.0,0.7407407407407407
30175,6873.0,36.9,2744.0,0.0,0.0
30176,7103.0,36.3,2375.0,0.0,0.0
30177,1142.0,38.9,520.0,0.0,0.0
30178,3226.0,40.3,1644.0,3.0,0.18248175182481752
30179,17125.0,37.0,7245.0,44.0,0.6073153899240856
30180,34868.0,35.3,15285.0,100.0,0.6542361792607131
30182,2924.0,37.4,1253.0,0.0,0.0
30183,5137.0,40.2,2065.0,0.0,0.0
30184,7465.0,40.4,2989.0,12.0,0.4014720642355303
30185,3792.0,37.6,1471.0,0.0,0.0
30187,9039.0,41.0,4319.0,38.0,0.8798332947441537
30188,54784.0,35.7,26806.0,160.0,0.5968812952324106
30189,36573.0,37.7,18551.0,114.0,0.6145221281871597
30204,12652.0,37.7,4532.0,0.0,0.0
30205,3172.0,45.3,1356.0,0.0,0.0
30206,2708.0,39.5,1178.0,10.0,0.8488964346349746
30213,29804.0,33.4,13103.0,615.0,4.693581622529192
30214,29633.0,44.6,12588.0,226.0,1.7953606609469337
30215,32963.0,43.2,15063.0,210.0,1.3941445927106153
30216,2177.0,33.6,737.0,0.0,0.0
30217,9485.0,39.2,3565.0,0.0,0.0
30218,1974.0,42.2,754.0,0.0,0.0
30220,5077.0,33.4,2077.0,15.0,0.7221954742416947
30222,4218.0,44.7,1632.0,18.0,1.1029411764705883
30223,36103.0,38.7,12338.0,19.0,0.15399578537850542
30224,24420.0,38.6,8937.0,33.0,0.36925142665323935
30228,38220.0,33.3,15765.0,198.0,1.2559467174119885
30230,8493.0,39.8,3076.0,30.0,0.9752925877763329
30233,22592.0,41.4,7999.0,27.0,0.33754219277409675
30234,2198.0,28.5,878.0,1.0,0.11389521640091116
30236,45482.0,34.2,17705.0,244.0,1.378141767862186
30238,36055.0,31.6,13946.0,118.0,0.8461207514699556
30240,28278.0,37.1,12088.0,8.0,0.06618133686300463
30241,25014.0,33.9,9661.0,31.0,0.3208777559258876
30248,22702.0,34.6,9582.0,160.0,1.6697975370486329
30250,836.0,29.7,39.0,0.0,0.0
30251,2786.0,38.4,863.0,7.0,0.8111239860950173
30252,42631.0,38.1,18235.0,82.0,0.44968467233342474
30253,55082.0,33.6,23111.0,337.0,1.4581800874042663
30256,2212.0,37.6,918.0,0.0,0.0
30257,4730.0,38.9,2064.0,6.0,0.29069767441860467
30258,3032.0,38.6,1243.0,0.0,0.0
30259,2961.0,45.0,1331.0,8.0,0.6010518407212622
30260,26417.0,34.2,11460.0,191.0,1.6666666666666667
30263,53458.0,36.6,22390.0,93.0,0.41536400178651184
30265,33695.0,37.3,16322.0,141.0,0.8638647224604827
30268,9820.0,34.6,3900.0,31.0,0.7948717948717948
30269,35018.0,42.3,16044.0,161.0,1.0034904013961605
30273,14029.0,35.4,5803.0,42.0,0.7237635705669482
30274,34554.0,31.6,14187.0,456.0,3.214210192429689
30275,0.0,-666666666.0,0.0,0.0,
30276,14844.0,35.1,7119.0,71.0,0.9973310858266611
30277,21079.0,41.9,10213.0,103.0,1.0085185547831195
30281,66378.0,36.1,28983.0,471.0,1.625090570334334
30284,42.0,51.6,30.0,0.0,0.0
30285,475.0,47.4,235.0,0.0,0.0
30286,23696.0,40.9,8144.0,41.0,0.5034381139489195
30288,9606.0,32.5,3930.0,48.0,1.2213740458015268
30289,68.0,61.5,21.0,0.0,0.0
30290,8515.0,40.6,3800.0,56.0,1.4736842105263157
30291,21563.0,30.6,7707.0,327.0,4.242896068509148
30292,7137.0,34.3,3291.0,9.0,0.27347310847766637
30293,2679.0,48.3,910.0,0.0,0.0
