,City,Population,Public Transportation Rate,datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,State,Zipcode
8689,Elmhurst,147536.0,40.84405465131022,2020-12-05 16:00:00,303.75,0.49,17.82,37.19,2.83,5.27,6.05,0.36,1.0,Queens County,11373
8690,Elmhurst,147536.0,40.84405465131022,2020-12-05 15:00:00,303.75,0.3,18.17,37.91,2.06,4.6,5.58,0.36,1.0,Queens County,11373
8691,Elmhurst,147536.0,40.84405465131022,2020-12-05 14:00:00,297.07,0.09,19.71,43.99,1.83,3.85,5.15,0.41,1.0,Queens County,11373
8692,Elmhurst,147536.0,40.84405465131022,2020-12-05 13:00:00,320.44,0.1,27.08,36.12,1.97,4.93,6.66,0.45,1.0,Queens County,11373
8693,Elmhurst,147536.0,40.84405465131022,2020-12-05 12:00:00,417.23,3.35,47.3,4.6,2.21,9.35,12.64,0.68,2.0,Queens County,11373
8694,Elmhurst,147536.0,40.84405465131022,2020-12-05 11:00:00,440.6,5.87,54.15,1.7,2.71,11.38,14.2,0.39,2.0,Queens County,11373
8695,Elmhurst,147536.0,40.84405465131022,2020-12-05 10:00:00,574.11,24.36,63.06,0.03,5.6,19.69,24.13,0.39,2.0,Queens County,11373
8696,Elmhurst,147536.0,40.84405465131022,2020-12-05 09:00:00,1001.36,103.71,51.41,0.0,4.89,45.62,57.99,0.79,4.0,Queens County,11373
8697,Elmhurst,147536.0,40.84405465131022,2020-12-05 08:00:00,1361.85,162.72,53.47,0.0,6.02,68.14,84.94,1.58,5.0,Queens County,11373
8698,Elmhurst,147536.0,40.84405465131022,2020-12-05 07:00:00,1668.93,207.42,60.32,0.0,7.75,86.11,105.5,3.07,5.0,Queens County,11373
8699,Elmhurst,147536.0,40.84405465131022,2020-12-05 06:00:00,1842.5,228.88,67.17,0.0,7.27,96.1,116.42,2.98,5.0,Queens County,11373
8700,Elmhurst,147536.0,40.84405465131022,2020-12-05 05:00:00,1842.5,219.94,74.03,0.0,7.63,94.75,115.3,3.2,5.0,Queens County,11373
8701,Elmhurst,147536.0,40.84405465131022,2020-12-05 04:00:00,1455.31,153.78,76.08,0.0,10.13,70.47,87.29,4.02,5.0,Queens County,11373
8702,Elmhurst,147536.0,40.84405465131022,2020-12-05 03:00:00,961.3,80.47,72.66,0.0,15.14,41.21,50.81,3.77,4.0,Queens County,11373
8703,Elmhurst,147536.0,40.84405465131022,2020-12-05 02:00:00,801.09,57.22,67.17,0.0,13.35,31.82,39.69,3.39,4.0,Queens County,11373
8704,Elmhurst,147536.0,40.84405465131022,2020-12-05 01:00:00,634.19,34.42,62.38,0.01,12.4,22.26,27.96,2.85,3.0,Queens County,11373
8705,Elmhurst,147536.0,40.84405465131022,2020-12-05 00:00:00,540.73,23.25,59.63,0.07,12.88,16.98,20.97,2.34,2.0,Queens County,11373
8706,Elmhurst,147536.0,40.84405465131022,2020-12-04 23:00:00,507.36,19.67,57.58,0.14,13.23,15.02,18.36,2.06,2.0,Queens County,11373
8707,Elmhurst,147536.0,40.84405465131022,2020-12-04 22:00:00,473.98,15.65,54.84,0.31,13.59,13.91,16.99,1.9,2.0,Queens County,11373
8708,Elmhurst,147536.0,40.84405465131022,2020-12-04 21:00:00,453.95,13.97,54.15,1.16,14.31,13.25,16.4,2.22,2.0,Queens County,11373
8709,Elmhurst,147536.0,40.84405465131022,2020-12-04 20:00:00,447.27,14.98,54.15,3.26,15.5,12.98,16.25,2.72,2.0,Queens County,11373
8710,Elmhurst,147536.0,40.84405465131022,2020-12-04 19:00:00,447.27,16.32,53.47,5.81,16.45,14.04,18.04,3.1,2.0,Queens County,11373
8711,Elmhurst,147536.0,40.84405465131022,2020-12-04 18:00:00,480.65,24.14,52.78,8.14,19.31,17.95,23.69,3.67,2.0,Queens County,11373
8712,Elmhurst,147536.0,40.84405465131022,2020-12-04 17:00:00,520.71,33.08,54.15,10.01,21.7,21.85,28.74,4.37,3.0,Queens County,11373
8713,Elmhurst,147536.0,40.84405465131022,2020-12-04 16:00:00,594.14,42.92,57.58,9.84,23.13,25.37,33.02,5.13,4.0,Queens County,11373
8714,Elmhurst,147536.0,40.84405465131022,2020-12-04 15:00:00,714.3,56.33,64.43,6.53,22.65,30.38,39.06,6.02,4.0,Queens County,11373
8715,Elmhurst,147536.0,40.84405465131022,2020-12-04 14:00:00,754.36,55.88,69.92,2.66,20.27,31.78,41.04,6.02,4.0,Queens County,11373
8716,Elmhurst,147536.0,40.84405465131022,2020-12-04 13:00:00,687.6,40.23,69.92,0.22,17.64,28.65,37.19,5.19,4.0,Queens County,11373
8717,Elmhurst,147536.0,40.84405465131022,2020-12-04 12:00:00,534.06,13.75,66.49,1.4,15.74,21.2,27.78,4.05,3.0,Queens County,11373
8718,Elmhurst,147536.0,40.84405465131022,2020-12-04 11:00:00,410.56,1.15,54.15,12.52,14.42,15.22,19.66,2.85,2.0,Queens County,11373
8719,Elmhurst,147536.0,40.84405465131022,2020-12-04 10:00:00,377.18,0.33,45.24,20.39,13.35,13.99,18.09,2.53,2.0,Queens County,11373
8720,Elmhurst,147536.0,40.84405465131022,2020-12-04 09:00:00,363.83,0.23,42.16,22.89,12.52,13.66,17.72,2.38,2.0,Queens County,11373
8721,Elmhurst,147536.0,40.84405465131022,2020-12-04 08:00:00,363.83,0.24,42.84,22.17,12.16,13.34,17.55,2.34,2.0,Queens County,11373
8722,Elmhurst,147536.0,40.84405465131022,2020-12-04 07:00:00,373.84,0.36,46.61,18.95,12.52,12.96,17.56,2.53,2.0,Queens County,11373
8723,Elmhurst,147536.0,40.84405465131022,2020-12-04 06:00:00,400.54,0.95,56.89,12.16,13.95,13.39,18.45,2.82,2.0,Queens County,11373
8724,Elmhurst,147536.0,40.84405465131022,2020-12-04 05:00:00,453.95,3.8,69.23,4.34,15.97,15.66,21.49,3.39,2.0,Queens County,11373
8725,Elmhurst,147536.0,40.84405465131022,2020-12-04 04:00:00,534.06,10.84,78.83,0.77,18.12,19.35,26.3,4.43,2.0,Queens County,11373
8726,Elmhurst,147536.0,40.84405465131022,2020-12-04 03:00:00,580.79,17.66,82.94,0.16,19.79,22.05,29.68,5.32,3.0,Queens County,11373
8727,Elmhurst,147536.0,40.84405465131022,2020-12-04 02:00:00,614.17,22.58,84.31,0.06,20.5,23.82,31.9,5.89,3.0,Queens County,11373
8728,Elmhurst,147536.0,40.84405465131022,2020-12-04 01:00:00,634.19,26.38,83.63,0.02,20.74,24.41,32.55,6.4,3.0,Queens County,11373
8729,Elmhurst,147536.0,40.84405465131022,2020-12-04 00:00:00,614.17,25.48,82.25,0.03,21.22,23.03,30.55,6.4,3.0,Queens County,11373
8730,Elmhurst,147536.0,40.84405465131022,2020-12-03 23:00:00,587.46,21.91,78.83,0.06,22.17,21.85,28.88,5.95,3.0,Queens County,11373
8731,Elmhurst,147536.0,40.84405465131022,2020-12-03 22:00:00,554.09,16.32,75.4,0.4,21.46,20.79,27.55,5.45,3.0,Queens County,11373
8732,Elmhurst,147536.0,40.84405465131022,2020-12-03 21:00:00,527.38,16.32,70.6,6.53,22.41,20.21,26.67,5.0,3.0,Queens County,11373
8733,Elmhurst,147536.0,40.84405465131022,2020-12-03 20:00:00,520.71,22.8,61.01,18.95,24.56,20.8,26.84,4.56,3.0,Queens County,11373
8734,Elmhurst,147536.0,40.84405465131022,2020-12-03 19:00:00,480.65,23.47,51.41,29.68,23.6,20.03,25.33,3.77,3.0,Queens County,11373
8735,Elmhurst,147536.0,40.84405465131022,2020-12-03 18:00:00,453.95,23.92,45.24,36.84,22.17,18.87,23.89,3.29,2.0,Queens County,11373
8736,Elmhurst,147536.0,40.84405465131022,2020-12-03 17:00:00,467.3,25.71,47.3,36.48,21.46,18.46,23.85,3.74,2.0,Queens County,11373
8737,Elmhurst,147536.0,40.84405465131022,2020-12-03 16:00:00,527.38,30.85,54.15,31.11,21.22,19.75,25.98,4.75,2.0,Queens County,11373
8738,Elmhurst,147536.0,40.84405465131022,2020-12-03 15:00:00,707.63,52.75,68.55,16.81,23.6,28.18,37.13,7.35,4.0,Queens County,11373
8739,Elmhurst,147536.0,40.84405465131022,2020-12-03 14:00:00,767.71,55.43,76.77,7.6,21.94,30.96,40.71,6.97,4.0,Queens County,11373
8740,Elmhurst,147536.0,40.84405465131022,2020-12-03 13:00:00,707.63,37.1,82.25,0.89,19.31,27.83,36.63,4.94,4.0,Queens County,11373
8741,Elmhurst,147536.0,40.84405465131022,2020-12-03 12:00:00,567.44,14.75,78.14,0.97,17.88,20.21,27.01,3.42,3.0,Queens County,11373
8742,Elmhurst,147536.0,40.84405465131022,2020-12-03 11:00:00,453.95,2.12,69.92,8.85,16.69,13.3,18.11,2.44,2.0,Queens County,11373
8743,Elmhurst,147536.0,40.84405465131022,2020-12-03 10:00:00,423.91,0.68,63.06,16.63,15.26,11.09,15.32,2.28,2.0,Queens County,11373
8744,Elmhurst,147536.0,40.84405465131022,2020-12-03 09:00:00,397.21,0.32,56.21,22.89,13.71,9.49,13.38,2.34,2.0,Queens County,11373
8745,Elmhurst,147536.0,40.84405465131022,2020-12-03 08:00:00,377.18,0.2,52.09,26.82,12.52,8.05,11.64,2.44,2.0,Queens County,11373
8746,Elmhurst,147536.0,40.84405465131022,2020-12-03 07:00:00,363.83,0.14,48.67,30.04,11.8,7.0,10.34,2.53,2.0,Queens County,11373
8747,Elmhurst,147536.0,40.84405465131022,2020-12-03 06:00:00,363.83,0.13,48.67,31.11,11.56,6.61,9.96,2.69,2.0,Queens County,11373
8748,Elmhurst,147536.0,40.84405465131022,2020-12-03 05:00:00,390.53,0.26,54.15,26.11,11.33,7.76,11.67,3.26,2.0,Queens County,11373
8749,Elmhurst,147536.0,40.84405465131022,2020-12-03 04:00:00,440.6,1.34,64.43,14.48,11.09,10.51,15.51,4.24,2.0,Queens County,11373
8750,Elmhurst,147536.0,40.84405465131022,2020-12-03 03:00:00,520.71,8.49,76.08,2.46,11.92,14.27,20.62,5.45,2.0,Queens County,11373
8751,Elmhurst,147536.0,40.84405465131022,2020-12-03 02:00:00,600.82,18.77,80.88,0.23,12.99,17.51,24.78,6.08,2.0,Queens County,11373
8752,Elmhurst,147536.0,40.84405465131022,2020-12-03 01:00:00,640.87,25.26,82.94,0.05,13.35,18.57,26.27,6.14,2.0,Queens County,11373
8753,Elmhurst,147536.0,40.84405465131022,2020-12-03 00:00:00,600.82,21.91,80.88,0.11,13.47,15.33,21.93,5.95,2.0,Queens County,11373
8754,Elmhurst,147536.0,40.84405465131022,2020-12-02 23:00:00,500.68,8.72,74.71,2.86,13.23,10.22,15.0,4.94,2.0,Queens County,11373
8755,Elmhurst,147536.0,40.84405465131022,2020-12-02 22:00:00,380.52,0.75,52.78,23.25,10.97,5.57,8.68,3.17,2.0,Queens County,11373
8756,Elmhurst,147536.0,40.84405465131022,2020-12-02 21:00:00,323.77,0.39,39.41,38.27,9.42,3.57,5.75,2.22,1.0,Queens County,11373
8757,Elmhurst,147536.0,40.84405465131022,2020-12-02 20:00:00,327.11,1.17,39.41,37.91,9.89,3.72,5.87,2.22,1.0,Queens County,11373
8758,Elmhurst,147536.0,40.84405465131022,2020-12-02 19:00:00,333.79,2.79,38.39,37.19,10.13,4.04,6.17,2.25,1.0,Queens County,11373
8759,Elmhurst,147536.0,40.84405465131022,2020-12-02 18:00:00,340.46,4.97,36.33,38.27,10.85,4.29,6.48,2.28,1.0,Queens County,11373
8760,Elmhurst,147536.0,40.84405465131022,2020-12-02 17:00:00,340.46,6.76,33.59,37.55,10.97,4.47,6.91,2.31,1.0,Queens County,11373
8761,Elmhurst,147536.0,40.84405465131022,2020-12-02 16:00:00,340.46,7.94,32.22,35.05,10.49,4.68,7.35,2.31,1.0,Queens County,11373
8762,Elmhurst,147536.0,40.84405465131022,2020-12-02 15:00:00,390.53,11.18,40.78,23.25,12.4,6.82,10.3,3.14,2.0,Queens County,11373
8763,Elmhurst,147536.0,40.84405465131022,2020-12-02 14:00:00,423.91,8.83,50.72,12.52,12.99,8.7,12.8,3.61,2.0,Queens County,11373
8764,Elmhurst,147536.0,40.84405465131022,2020-12-02 13:00:00,423.91,3.69,54.84,9.03,12.28,9.07,13.38,3.52,2.0,Queens County,11373
8765,Elmhurst,147536.0,40.84405465131022,2020-12-02 12:00:00,370.5,0.94,45.93,18.95,11.44,6.89,10.38,2.82,2.0,Queens County,11373
8766,Elmhurst,147536.0,40.84405465131022,2020-12-02 11:00:00,310.42,0.17,33.93,30.76,10.73,4.04,6.5,2.01,1.0,Queens County,11373
8767,Elmhurst,147536.0,40.84405465131022,2020-12-02 10:00:00,297.07,0.1,30.16,33.98,10.01,3.35,5.49,1.84,1.0,Queens County,11373
8768,Elmhurst,147536.0,40.84405465131022,2020-12-02 09:00:00,293.73,0.08,28.1,35.41,9.3,3.08,5.15,1.74,1.0,Queens County,11373
8769,Elmhurst,147536.0,40.84405465131022,2020-12-02 08:00:00,293.73,0.08,27.42,36.12,8.82,2.94,4.98,1.69,1.0,Queens County,11373
8770,Elmhurst,147536.0,40.84405465131022,2020-12-02 07:00:00,293.73,0.07,27.08,36.12,8.46,2.83,4.86,1.69,1.0,Queens County,11373
8771,Elmhurst,147536.0,40.84405465131022,2020-12-02 06:00:00,293.73,0.08,28.1,35.41,8.35,2.78,4.89,1.76,1.0,Queens County,11373
8772,Elmhurst,147536.0,40.84405465131022,2020-12-02 05:00:00,303.75,0.12,30.85,32.9,8.35,3.23,5.54,1.96,1.0,Queens County,11373
8773,Elmhurst,147536.0,40.84405465131022,2020-12-02 04:00:00,333.79,0.31,37.36,26.46,8.35,4.77,7.67,2.57,1.0,Queens County,11373
8774,Elmhurst,147536.0,40.84405465131022,2020-12-02 03:00:00,347.14,0.49,40.1,23.25,8.46,5.39,8.52,2.82,2.0,Queens County,11373
8775,Elmhurst,147536.0,40.84405465131022,2020-12-02 02:00:00,347.14,0.51,40.1,22.53,8.35,5.13,8.32,2.79,2.0,Queens County,11373
8776,Elmhurst,147536.0,40.84405465131022,2020-12-02 01:00:00,350.48,0.59,40.44,21.46,8.23,4.99,8.28,2.72,2.0,Queens County,11373
8777,Elmhurst,147536.0,40.84405465131022,2020-12-02 00:00:00,350.48,0.75,40.78,19.13,8.46,4.64,7.77,2.6,2.0,Queens County,11373
8778,Elmhurst,147536.0,40.84405465131022,2020-12-01 23:00:00,350.48,1.02,41.81,15.74,9.18,4.3,7.31,2.44,2.0,Queens County,11373
8779,Elmhurst,147536.0,40.84405465131022,2020-12-01 22:00:00,350.48,1.62,42.16,11.8,9.78,4.16,7.19,2.28,2.0,Queens County,11373
8780,Elmhurst,147536.0,40.84405465131022,2020-12-01 21:00:00,347.14,5.2,37.7,12.34,10.25,3.98,6.95,2.06,1.0,Queens County,11373
8781,Elmhurst,147536.0,40.84405465131022,2020-12-01 20:00:00,357.15,10.51,30.85,15.91,10.97,4.0,6.79,1.87,1.0,Queens County,11373
8782,Elmhurst,147536.0,40.84405465131022,2020-12-01 19:00:00,377.18,13.86,27.42,19.49,11.56,4.65,7.3,1.63,1.0,Queens County,11373
8783,Elmhurst,147536.0,40.84405465131022,2020-12-01 18:00:00,397.21,13.97,28.45,21.28,11.56,6.71,9.75,1.55,1.0,Queens County,11373
8784,Elmhurst,147536.0,40.84405465131022,2020-12-01 17:00:00,400.54,11.85,29.47,17.88,10.73,8.34,11.99,1.55,1.0,Queens County,11373
8785,Elmhurst,147536.0,40.84405465131022,2020-12-01 16:00:00,410.56,10.84,33.24,10.46,10.49,10.34,14.75,1.44,2.0,Queens County,11373
8786,Elmhurst,147536.0,40.84405465131022,2020-12-01 15:00:00,480.65,22.8,36.33,2.86,12.64,14.76,20.89,2.12,2.0,Queens County,11373
8787,Elmhurst,147536.0,40.84405465131022,2020-12-01 14:00:00,520.71,32.19,35.3,1.63,13.11,17.11,23.61,2.31,2.0,Queens County,11373
8788,Elmhurst,147536.0,40.84405465131022,2020-12-01 13:00:00,520.71,33.53,35.64,0.18,12.99,18.0,24.66,2.38,2.0,Queens County,11373
8789,Elmhurst,147536.0,40.84405465131022,2020-12-01 12:00:00,447.27,23.25,33.24,0.03,12.76,15.14,20.79,2.01,2.0,Queens County,11373
8790,Glendale,425343.0,10.19414127283136,2021-02-01 12:00:00,243.66,0.0,8.4,77.96,1.91,1.89,6.07,0.37,1.0,Queens County,11385
8791,Glendale,425343.0,10.19414127283136,2021-02-01 11:00:00,233.65,0.0,5.74,87.98,1.73,1.48,5.33,0.25,2.0,Queens County,11385
8792,Glendale,425343.0,10.19414127283136,2021-02-01 10:00:00,233.65,0.0,5.1,92.98,1.64,1.35,5.13,0.21,2.0,Queens County,11385
8793,Glendale,425343.0,10.19414127283136,2021-02-01 09:00:00,236.99,0.0,5.57,94.41,1.82,1.36,5.22,0.22,2.0,Queens County,11385
8794,Glendale,425343.0,10.19414127283136,2021-02-01 08:00:00,240.33,0.0,6.68,88.69,2.12,1.48,5.08,0.26,2.0,Queens County,11385
8795,Glendale,425343.0,10.19414127283136,2021-02-01 07:00:00,243.66,0.0,8.14,77.96,2.59,2.15,5.42,0.3,1.0,Queens County,11385
8796,Glendale,425343.0,10.19414127283136,2021-02-01 06:00:00,247.0,0.0,9.43,74.39,2.92,2.42,5.29,0.33,1.0,Queens County,11385
8797,Glendale,425343.0,10.19414127283136,2021-02-01 05:00:00,253.68,0.0,10.63,78.68,2.56,2.28,4.95,0.4,1.0,Queens County,11385
8798,Glendale,425343.0,10.19414127283136,2021-02-01 04:00:00,270.37,0.0,13.88,77.96,2.62,2.61,5.68,0.65,1.0,Queens County,11385
8799,Glendale,425343.0,10.19414127283136,2021-02-01 03:00:00,287.06,0.0,17.99,72.96,3.19,3.21,6.4,0.9,1.0,Queens County,11385
8800,Glendale,425343.0,10.19414127283136,2021-02-01 02:00:00,303.75,0.0,22.96,65.8,3.79,3.82,6.74,1.06,1.0,Queens County,11385
8801,Glendale,425343.0,10.19414127283136,2021-02-01 01:00:00,307.08,0.0,25.36,62.94,4.41,4.15,7.22,1.24,1.0,Queens County,11385
8802,Glendale,425343.0,10.19414127283136,2021-02-01 00:00:00,310.42,0.0,26.73,61.51,4.95,4.19,7.67,1.35,1.0,Queens County,11385
8803,Glendale,425343.0,10.19414127283136,2021-01-31 23:00:00,313.76,0.01,28.1,59.37,5.54,4.31,8.07,1.36,1.0,Queens County,11385
8804,Glendale,425343.0,10.19414127283136,2021-01-31 22:00:00,320.44,0.32,30.16,55.08,6.26,5.02,9.55,1.47,1.0,Queens County,11385
8805,Glendale,425343.0,10.19414127283136,2021-01-31 21:00:00,327.11,1.79,31.19,54.36,7.21,5.89,11.59,1.66,1.0,Queens County,11385
8806,Glendale,425343.0,10.19414127283136,2021-01-31 20:00:00,333.79,4.02,31.19,55.08,8.11,6.55,12.75,1.82,1.0,Queens County,11385
8807,Glendale,425343.0,10.19414127283136,2021-01-31 19:00:00,337.12,6.09,29.47,55.79,8.35,6.89,13.39,1.96,1.0,Queens County,11385
8808,Glendale,425343.0,10.19414127283136,2021-01-31 18:00:00,337.12,7.49,27.08,56.51,8.23,6.74,13.54,2.06,1.0,Queens County,11385
8809,Glendale,425343.0,10.19414127283136,2021-01-31 17:00:00,340.46,7.6,26.73,54.36,7.87,6.55,13.82,2.22,1.0,Queens County,11385
8810,Glendale,425343.0,10.19414127283136,2021-01-31 16:00:00,347.14,6.99,28.45,50.07,7.57,6.55,14.22,2.41,1.0,Queens County,11385
8811,Glendale,425343.0,10.19414127283136,2021-01-31 15:00:00,357.15,5.31,33.24,42.92,7.63,6.86,14.69,2.63,1.0,Queens County,11385
